,e,trans,tof,cs,dcs,bs,dbs,co,dco,bo,dbo,bfit,dtrans
57,25383.56164210122,0.5213715224195394,19.2928,1859.1268561735014,62.694461685756,131.38727185936924,0.1,3644.6563019314826,120.7846437856182,330.82056288655804,0.1,215.785562805274,0.031196119861030023
58,25302.35740716886,0.4630032435791332,19.3184,1702.731753308831,59.99952096237919,131.2272182336496,0.1,3724.5568601057253,122.10142636098448,330.40237659271514,0.1,215.50127572584304,0.028175905567805536
59,25221.542224033492,0.48537630813325694,19.344,1818.5237630016654,62.00606278116651,131.06737547086826,0.1,3806.5787967271694,123.43855951917746,329.98474123916026,0.1,215.2173631809383,0.028857760634595764
60,25141.11361172149,0.4530711126520636,19.3696,1767.5466353402935,61.13080376291121,130.90774329322343,0.1,3941.889974481737,125.61331644552786,329.56765610005624,0.1,214.93382467712865,0.02689376587522386
61,25061.06910845276,0.43088412343525995,19.395200000000003,1660.4172023805036,59.249307338567625,130.7483214232793,0.1,3879.2213081423083,124.61080776790367,329.15112045052194,0.1,214.65065972163288,0.026122697625899215
62,24981.406272266642,0.47345433344050514,19.4208,1721.2787121343463,60.32540750486566,130.5891095839657,0.1,3688.4881027519236,121.50877050041028,328.7351335666315,0.1,214.36786782231917,0.028787729445677635
63,24902.122680395998,0.44393226166480965,19.4464,1639.8021175796373,58.88035054587183,130.43010749857726,0.1,3728.3249216956233,122.16317456431595,328.3196947254124,0.1,214.08544848770387,0.02727318053042177
64,24823.215929267244,0.48037643421380183,19.472,1682.825142249809,59.647763096835575,130.27131489077343,0.1,3559.857323731774,119.3712465356032,327.90480320484494,0.1,213.80340122695102,0.029658749682913908
65,24744.683634708952,0.5072747093366446,19.4976,1806.709947496202,61.804327237283665,130.11273148457755,0.1,3632.5975041369547,120.58466273941755,327.49045828386073,0.1,213.52172554987132,0.030571199507073297
66,24666.523430908732,0.458164108145064,19.523200000000003,1712.8558874813739,60.17762973874981,129.95435700437653,0.1,3781.9556040064267,123.03867516040265,327.0766592423408,0.1,213.24042096692102,0.027699952195656238
67,24588.732971039113,0.49588076145966964,19.5488,1870.2774421570186,62.882193600790025,129.7961911749205,0.1,3836.541961364851,123.92342536063248,326.66340536111557,0.1,212.95948698920162,0.029183609087844013
68,24511.309926631657,0.4291554466870456,19.5744,1641.6797527044848,58.9140510099789,129.63823372132214,0.1,3849.5463470797904,124.1332738020053,326.2506959219625,0.1,212.67892312845854,0.026129391173900056
69,24434.25198715972,0.49211648537452657,19.6,1844.1061980176366,62.440680746082684,129.48048436905626,0.1,3810.025231134033,123.49442683096075,325.83853020760523,0.1,212.3987288970804,0.02911306164907219
70,24357.55686087294,0.4731724515370253,19.6256,1847.8648510130004,62.50428158048592,129.32294284395948,0.1,3957.383718568442,125.85993823326572,325.42690750171295,0.1,212.11890380809854,0.02769977168637276
71,24281.222273336873,0.4525647637011778,19.651200000000003,1785.613244316675,61.442427363599144,129.1656088722294,0.1,3985.149731234769,126.30069916221878,325.01582708889777,0.1,211.83944737518544,0.026683860247570298
72,24205.245968684725,0.4767967624092953,19.6768,1820.6170481467348,62.041739807341486,129.00848218042458,0.1,3872.4661365928323,124.50226354039702,324.60528825471505,0.1,211.5603591126547,0.028170533459835292
73,24129.625707948377,0.4627624298563492,19.7024,1840.6272557837253,62.38175516215101,128.8515624954636,0.1,4023.233031572548,126.90274814843852,324.19529028566075,0.1,211.28163853545936,0.02699599300164482
74,24054.35926989286,0.4847752339664602,19.728,1901.0001702467569,63.39656734961201,128.694849544625,0.1,3979.7178944291495,126.2145946535981,323.78583246917117,0.1,211.00328515919185,0.02811990915625792
75,23979.4444503905,0.46949506770251037,19.7536,1835.0002702139057,62.28632847464456,128.53834305554653,0.1,3958.0517904645003,125.87056140569238,323.3769140936216,0.1,210.72529850008266,0.02751811019201504
76,23904.87906304678,0.4324220851059879,19.779200000000003,1716.7864262276912,60.246635826546665,128.3820427562247,0.1,3996.241566009938,126.47634288363506,322.96853444832425,0.1,210.4476780749995,0.025738376141256774
77,23830.660937948593,0.3755715184171725,19.8048,1507.735085448586,56.45952057517512,128.22594837501455,0.1,3995.65375080472,126.46704071181203,322.56069282352826,0.1,210.1704234014468,0.02321532527741059
78,23756.787921664232,0.4937707819264741,19.8304,1891.0143057926623,63.22983851386191,128.0700596406288,0.1,3892.5231039354744,124.82426929680223,322.15338851041736,0.1,209.8935339975645,0.028832691753635144
79,23683.257878286546,0.4703775841871948,19.856,1807.6865038118692,61.821028106341075,127.91437628213774,0.1,3892.86094256955,124.82968603352299,321.74662080110943,0.1,209.6170093821274,0.027783474901941236
80,23610.0686877639,0.47096674818765494,19.8816,1771.9319419228407,61.20658995176939,127.75889802896845,0.1,3812.4001086416392,123.5329093120994,321.3403889886547,0.1,209.3408490745443,0.028112496673730832
81,23537.21824652607,0.46361285357622795,19.907200000000003,1762.0909012561758,61.03638725424079,127.60362461090457,0.1,3846.4781798633894,124.08379556148653,320.93469236703487,0.1,209.06505259485715,0.027647841934007024
82,23464.704467275624,0.4443639382910144,19.9328,1811.1159733943928,61.879642493989245,127.44855575808582,0.1,4109.467543769226,128.25556267633647,320.5295302311621,0.1,208.78961946374037,0.02587222327181857
83,23392.525279196532,0.5176882231540859,19.9584,1926.113037915325,63.81393872331167,127.29369120100723,0.1,3794.8405053239985,123.24808972759327,320.1249018768768,0.1,208.51454920249952,0.030277997878665804
84,23320.678626493795,0.4949527405071487,19.984,1886.7518351528627,63.15853620347468,127.13903067051906,0.1,3874.833568840374,124.54031495620583,319.7208066009477,0.1,208.23984133307115,0.02893349833759033
85,23249.16246943658,0.4454460520985113,20.0096,1734.8168821134618,60.56217800419526,126.98457389782611,0.1,3928.8055322179034,125.4046669952993,319.31724370106963,0.1,207.9654953780215,0.026521822027674388
86,23177.97478456682,0.4731191523892513,20.035200000000003,1787.018140770297,61.466593648306535,126.83032061448726,0.1,3827.9410860908133,123.7844397884589,318.9142124758628,0.1,207.69151086054575,0.028129089930069195
87,23107.113563030256,0.4533731530800735,20.0608,1701.2363684156937,59.97316857749499,126.67627055241518,0.1,3791.5009864379927,123.19384767001671,318.51171222487164,0.1,207.41788730446746,0.027375516928908914
88,23036.576811828134,0.44894482570248506,20.0864,1585.0462518720335,57.88894505421895,126.52242344387557,0.1,3566.8916524664546,119.48912797150163,318.10974224856295,0.1,207.14462423423723,0.02807751654244964
89,22966.362552982744,0.44750537712920785,20.112000000000002,1505.9354648895762,56.42581569823037,126.36877902148694,0.1,3400.5018421587206,116.66885620687603,317.70830184832556,0.1,206.87172117493242,0.02875150421318287
90,22896.468823328785,0.432131638978078,20.1376,1556.3039097989677,57.361680967285736,126.21533701822011,0.1,3626.6891707549457,120.48655879027801,317.3073903264685,0.1,206.59917765225597,0.02704383152978365
91,22826.893675139232,0.4777970601811373,20.163200000000003,1562.4224505611849,57.47432782944227,126.06209716739757,0.1,3323.1213040127645,115.33378112639696,316.9070069862199,0.1,206.32699319253564,0.030564382137321437
92,22757.635174873587,0.4567187978906447,20.1888,1472.7268417656699,55.80020142241015,125.90905920269326,0.1,3265.4065368878046,114.32785669576013,316.50715113172606,0.1,206.05516732272338,0.029842940937137012
93,22688.691404221016,0.49133485116055464,20.2144,1633.400906153557,58.76531406827819,125.75622285813195,0.1,3384.574631890927,116.39530976233175,316.1078220680499,0.1,205.78369957039422,0.030890083149837336
94,22620.06045884858,0.5145709347932046,20.240000000000002,1765.4161399957072,61.09395094119291,125.60358786808878,0.1,3502.4660651178187,118.40509784604932,315.7090191011698,0.1,205.51258946374563,0.03139982598033975
95,22551.740449235753,0.4520632292684761,20.2656,1592.5580609011754,58.025955790862945,125.45115396728896,0.1,3560.668496708518,119.38484612754567,315.3107415379788,0.1,205.24183653159673,0.028223301953706603
96,22483.72949963129,0.4986968499739198,20.291200000000003,1573.9113110858268,57.685251935256765,125.29892089080698,0.1,3219.708537867669,113.52505279989475,314.9129886862825,0.1,204.97144030338717,0.03209996058078434
97,22416.025749096338,0.45331966997562245,20.3168,1574.4777095210648,57.69563050528451,125.14688837406658,0.1,3511.6654031185403,118.56049324421201,314.51575985479917,0.1,204.70140030917688,0.028488049895636157
98,22348.62734983546,0.44468722671339767,20.3424,1493.5755474215287,56.19378207060722,124.99505615283994,0.1,3391.7439759944155,116.51852119648363,314.11905435315725,0.1,204.43171607964464,0.028623425769854112
99,22281.532468865615,0.4385357512739703,20.368000000000002,1621.0475427547435,58.5426721328031,124.84342396324735,0.1,3725.54075508506,122.11755271535124,313.722871491895,0.1,204.16238714608767,0.026915913993310253
100,22214.73928592992,0.5176834477212828,20.3936,1804.7862224651249,61.7714148716042,124.6919915417568,0.1,3558.735651433207,119.35243876366776,313.32721058245875,0.1,203.89341304042063,0.03125362062041607
101,22148.24599516665,0.47146852026759184,20.419200000000004,1656.3297888157388,59.17633602568612,124.54075862518343,0.1,3561.9062109734373,119.4055938450499,312.9320709372022,0.1,203.62479329517484,0.029095616792663682
102,22082.05080385747,0.4907314397441573,20.4448,1788.6224077820918,61.49417778556334,124.38972495068911,0.1,3703.8683266530547,121.76184004213808,312.5374518693849,0.1,203.35652744349755,0.029368142505752957
103,22016.151933053327,0.4660101140703173,20.4704,1673.5111756030292,59.48246721721218,124.23889025578205,0.1,3636.6898347754764,120.65256640975484,312.1433526931712,0.1,203.08861501915106,0.028515528184117785
104,21950.547616114076,0.5339016190010915,20.496000000000002,1907.2461982270947,63.50063151866795,124.0882542783162,0.1,3651.6121752482654,120.89984836568215,311.749772723629,0.1,202.8210555565119,0.03155682488317398
105,21885.2361005861,0.5109130799646283,20.5216,1892.79447556561,63.259593277986866,123.93781675649095,0.1,3773.504634621304,122.90113023592649,311.35671127672856,0.1,202.55384859057008,0.029982652907655578
106,21820.215646741923,0.5181415557502504,20.547200000000004,1862.3292589695247,62.74843501568551,123.78757742885045,0.1,3666.305313822593,121.14283896617297,310.96416766934107,0.1,202.286993656928,0.030763863026695808
107,21755.484527371602,0.41510946634284357,20.5728,1625.3480692806454,58.62027551906927,123.63753603428353,0.1,3928.1975027331146,125.39496268634268,310.5721412192381,0.1,202.02049029180023,0.025105836214045087
108,21691.041028408603,0.45864094051551846,20.5984,1733.9644302695792,60.54729669757606,123.48769231202284,0.1,3821.591400958233,123.68173203832737,310.1806312450899,0.1,201.75433803201216,0.02742970590703297
109,21626.883448095276,0.5040282516282137,20.624000000000002,1429.5769641423708,54.97667070859651,123.33804600164466,0.1,2901.3882506780024,107.76713988950704,309.78963706646414,0.1,201.4885364149994,0.03426655681501688
110,21563.010098026018,0.4533789531646724,20.6496,1364.739248579817,53.715485608935126,123.18859684306841,0.1,3047.8382564015037,110.45347680465693,309.3991580038253,0.1,201.22308497880712,0.03078818505057124
111,21499.41930147823,0.4618682510908493,20.675200000000004,1687.0931098506671,59.72335428742704,123.03934457655595,0.1,3695.372645683598,121.62211536445298,309.00919337853253,0.1,200.95798326208873,0.02805695072096324
112,21436.109394246854,0.4940956583712938,20.7008,1926.8726756820129,63.826521240108946,122.89028894271162,0.1,3959.6989539469914,125.89674952012763,308.6197425128398,0.1,200.69323080410592,0.02848358173154895
113,21373.078724644354,0.5038829647939799,20.7264,1809.337494994162,61.84925276754553,122.74142968248125,0.1,3655.428831163017,120.9630139744601,308.2308047298933,0.1,200.4288271447269,0.030134317227104496
114,21310.32565266622,0.4488878688105383,20.752000000000002,1617.3478763827454,58.47582891286721,122.59276653715214,0.1,3637.7499435888503,120.67015046764668,307.8423793537315,0.1,200.16477182442654,0.02768626965341352
115,21247.848550825453,0.4994252766474654,20.7776,1796.8756723208487,61.63589120381943,122.44429924835235,0.1,3660.1709808055843,121.04145057126837,307.454465709283,0.1,199.90106438428484,0.029902880137918954
116,21185.645803109477,0.4698634096087396,20.8032,1612.9547472014356,58.39635727988431,122.29602755805031,0.1,3479.6033559242956,118.01801437375484,307.06706312236594,0.1,199.63770436598634,0.029333181656544433
117,21123.71580560597,0.3941366845819823,20.8288,1499.1634199977843,56.29880205072293,122.14795120855445,0.1,3800.431254378664,123.33884394262758,306.68017091968665,0.1,199.37469131181962,0.024570842184168478
118,21062.056965877022,0.453896512266362,20.854400000000002,1651.8979694840168,59.09711433401721,122.00006994251264,0.1,3676.8812642006455,121.31743954160268,306.2937884288385,0.1,199.11202476467608,0.027743564239915256
119,21000.66770316774,0.4745449590418345,20.880000000000003,1726.284118234859,60.41305570571155,121.85238350291183,0.1,3686.897859474803,121.48257422004377,305.9079149783007,0.1,198.84970426804944,0.02864139662076523
120,20939.546448406258,0.42560827018539477,20.9056,1651.9852866001747,59.098676210572975,121.70489163307765,0.1,3901.036317288535,124.96069433748899,305.5225498974374,0.1,198.58772936603492,0.02562735449997464
121,20878.691643786482,0.4341818986281904,20.9312,1659.8780773308115,59.239687654123074,121.55759407667374,0.1,3848.169974872125,124.11108042553434,305.1376925164957,0.1,198.32609960332815,0.026193056112384958
122,20818.101742768096,0.4085392057239583,20.9568,1497.6623267215298,56.27060935427471,121.41049057770152,0.1,3673.46757292206,121.26110967612017,304.7533421666056,0.1,198.06481452522473,0.025669354619418064
123,20757.775210076547,0.47132940236059007,20.982400000000002,1713.6508326532621,60.191592491662256,121.2635808804997,0.1,3682.8713353185276,121.41621950067717,304.3694981797781,0.1,197.80387367761938,0.028497444856511008
124,20697.710521494442,0.5464230740350035,21.008000000000003,1922.1287980856032,63.74790374794051,121.1168647297438,0.1,3599.9888708587705,120.04221822604289,303.9861598889043,0.1,197.54327660700497,0.032290808230130245
125,20637.9061636529,0.46133198517760826,21.0336,1803.6754134406963,61.752402424184865,120.97034187044565,0.1,3951.096077260307,125.75991296537602,303.6033266277541,0.1,197.28302286047187,0.027025089287989117
126,20578.36063465745,0.47183501779726095,21.0592,1844.8869779428776,62.45389779151138,120.82401204795312,0.1,3957.173970411192,125.85660279224352,303.2209977309752,0.1,197.02311198570715,0.027465058073198347
127,20519.072442627625,0.4337671603824421,21.0848,1604.4737816121833,58.24263001802021,120.67787500794952,0.1,3723.5589552304273,122.08506820406645,302.8391725340919,0.1,196.76354353099381,0.02661432440696643
128,20460.040107157372,0.4856436492281001,21.110400000000002,1758.8104838938327,60.979546231199095,120.5319304964532,0.1,3675.8748733312214,121.30083564413357,302.45785037350385,0.1,196.50431704520994,0.029161194450829146
129,20401.26215806328,0.42389831832880287,21.136000000000003,1635.3979944757405,58.801227992211096,120.38617825981711,0.1,3876.075205877151,124.56026697211642,302.07703058648485,0.1,196.2454320778279,0.02561011490846504
130,20342.73713580183,0.4859621574101648,21.1616,1795.388744291003,61.61038384584941,120.24061804472842,0.1,3748.7719645712014,122.49770284977676,301.6967125111821,0.1,195.98688817891372,0.028870544700601842
131,20284.463591260785,0.528700302655379,21.1872,1874.2356771311315,62.94870002862522,120.095249598208,0.1,3619.1520068395184,120.36129312510214,301.3168954866145,0.1,195.7286848991261,0.031363340101355205
132,20226.44008555054,0.4452272934241975,21.2128,1811.3263378744052,61.88323610726939,119.95007266760996,0.1,4099.8427452421665,128.10528072638115,300.93757885267183,0.1,195.47082178971576,0.025798070544247036
133,20168.665190421398,0.47926044206982443,21.238400000000002,1758.6730598614997,60.97716387707134,119.80508700062134,0.1,3720.1357372225866,122.02893643514277,300.55876195011365,0.1,195.2132984025246,0.02867227294212853
134,20111.13748763768,0.41762618415357733,21.264000000000003,1585.947330680963,57.90539728401142,119.66029234526152,0.1,3811.184049671533,123.51320580780771,300.18044412056787,0.1,194.95611428998495,0.02554087672375787
135,20053.855568977724,0.5209360516708786,21.2896,1756.9605449972835,60.94746826872761,119.51568844988194,0.1,3443.0768352269415,117.39694356411336,299.8026247065299,0.1,194.6992690051189,0.03182085209498239
136,19996.81803623389,0.5366092806612099,21.3152,1854.456764711385,62.61566852255394,119.37127506316547,0.1,3532.8496066904027,118.91756501540895,299.4253030513613,0.1,194.44276210153726,0.03210963792856543
137,19940.023501212567,0.5104425601577343,21.3408,1712.9778777380059,60.17977263759471,119.22705193412614,0.1,3421.3406817814507,117.02579325610691,299.0484784992887,0.1,194.18659313343898,0.03142820129582747
138,19883.470585525527,0.5221682487380518,21.366400000000002,1836.7893196930409,62.316684376443995,119.08301881210863,0.1,3588.2369698423777,119.84612352941299,298.67215039540287,0.1,193.93076165561038,0.03117781866358727
139,19827.157920589943,0.47224377917750116,21.392000000000003,1720.0662093257522,60.30415655601725,118.93917544678787,0.1,3688.763497277768,121.51330653586105,298.2963180856571,0.1,193.67526722342427,0.028460048728020375
