tof,co,dco
1529.6288,29.17789370694817,1.9104488422925952
1528.8096,27.924853615563663,1.868976739546841
1527.9904000000001,33.03148195904912,2.03269619011297
1527.1712000000002,31.164375618776504,1.9744114407091315
1526.3520000000003,29.366306793503476,1.9166071747791849
1525.5328000000002,31.56037283345957,1.986915996736795
1524.7136,29.575057996009036,1.9234072390733774
1523.8944000000001,34.237860340692286,2.0694824693029443
1523.0752000000002,31.91130821850245,1.997932208247223
1522.2560000000003,31.58792354403849,1.9877830493297743
1521.4368,30.754324727196927,1.9613790926198862
1520.6176,29.232372188106616,1.9122315243470922
1519.7984000000001,28.29508638139522,1.8813255596205918
1518.9792,32.84803488025106,2.0270438346644353
1518.16,30.79690730562263,1.9627364901408615
1517.3408000000002,30.385178979178217,1.949572288970806
1516.5216000000003,29.989295594882762,1.9368303250133732
1515.7024000000001,33.241835543397286,2.0391583032014124
1514.8832000000002,30.104937278979293,1.940561036435826
1514.0639999999999,31.212743533713393,1.9759430154247963
1513.2448000000002,31.545932633549278,1.986461395851872
1512.4256,31.016773859506298,1.9697302545459212
1511.6064000000001,33.845872207836265,2.0576016473855474
1510.7872000000002,30.05181975915131,1.93884830578897
1509.968,30.79138465466087,1.9625604985312808
1509.1488,29.780079063706335,1.9300624745820607
1508.3296,33.83288553463212,2.057206858269767
1507.5104000000001,31.790739304022747,1.9941542922644766
1506.6912000000002,37.68941086135101,2.1712914299634263
1505.8720000000003,34.06137567981545,2.0641418348840177
1505.0528,32.06885575302273,2.002858075592087
1504.2336,30.484610463123953,1.9527595425102775
1503.4144000000001,35.43251043800084,2.105277774639015
1502.5952000000002,31.687591444987337,1.9909165590652944
1501.776,34.3088917641076,2.0716280782971634
1500.9568000000002,33.603258336257134,2.0502137373423013
1500.1376,31.39461950274124,1.9816915416668939
1499.3184,32.362055356087026,2.0119931231317563
1498.4992000000002,30.708941420462214,1.9599313818856772
1497.6800000000003,36.349969740129616,2.1323597222164508
1496.8608,28.52171271008882,1.888844667078047
1496.0416,30.59383511452446,1.9562547285647451
1495.2224,36.536225052558265,2.1378157909213367
1494.4032000000002,34.52565362496562,2.078161995558116
1493.584,34.40142962870946,2.074419992242428
1492.7648000000002,37.02349048502005,2.1520240677531763
1491.9456,34.729375024645236,2.0842841588700214
1491.1264,35.888013434911365,2.118766770976732
1490.3072000000002,30.242925998028475,1.945003320885914
1489.4879999999998,32.62535133657201,2.020161277988311
1488.6688,32.554837778953896,2.0179769978936823
1487.8496,33.99589192504364,2.062156700941634
1487.0304,32.29937733313958,2.010043789729667
1486.2112000000002,33.058420987572006,2.0335249101281754
1485.3920000000003,27.75308728751695,1.8632198166709428
1484.5728000000001,32.481787429450655,2.01571164005247
1483.7536,33.64658769218233,2.051535124418451
1482.9344,35.449790143610755,2.1057910623729823
1482.1152000000002,32.17287422700381,2.006103679013534
1481.296,33.54880987630433,2.0485520497172356
1480.4768,33.62929923038745,2.0510079915604704
1479.6576,35.74500617098684,2.1145411053320218
1478.8384,34.378801144962296,2.0737376266938905
1478.0192000000002,32.777763994045166,2.0248744746190885
1477.2000000000003,31.579313712447938,1.9875121286467128
1476.3808000000001,36.66725010278384,2.1416456439258234
1475.5616000000002,35.1536171902953,2.096975967984977
1474.7424,32.74667578472686,2.0239139964297137
1473.9232000000002,33.96984852915551,2.0613666664717987
1473.1040000000003,35.370457856817815,2.103433491454024
1472.2848,32.70251083858749,2.0225487248525966
1471.4656,36.911177402100165,2.148757438427929
1470.6464,31.46085754032353,1.9837809792398164
1469.8272000000002,33.5321818810334,2.0480443188064026
1469.008,34.69027115342245,2.083110418561698
1468.1888000000001,33.95219480935874,2.06083096318938
1467.3696000000002,35.71930926983719,2.1137809023164102
1466.5504,36.3196145486024,2.131469189058268
1465.7312000000002,30.799654245938218,1.9628240216536994
1464.9120000000003,32.5515792272409,2.0178760014298143
1464.0928,38.3664628505443,2.190707144881907
1463.2736,38.04605027545572,2.181540261401821
1462.4544,35.320261150132644,2.1019403962568335
1461.6352000000002,30.939171544707698,1.9672646313169537
1460.8160000000003,36.176313327029334,2.127260113283711
1459.9968000000001,36.80677865949523,2.1457165381364933
1459.1776,39.19442393516192,2.214219069156248
1458.3584,34.70139275922656,2.083444311546491
1457.5392000000002,34.74140101926907,2.084644997792917
1456.7200000000003,36.59030200007105,2.1393972871853006
1455.9008,38.818046829235946,2.203562046436062
1455.0816,34.822984896464966,2.087091267760891
1454.2624,32.72900830521083,2.0233679519460717
1453.4432000000002,33.37514470701823,2.0432430128940844
1452.6240000000003,34.564354711679464,2.079326413799896
1451.8048000000001,38.351149533903474,2.1902699096277387
1450.9856000000002,34.66342719204113,2.0823042882584657
1450.1664,36.53847539209729,2.137881626093415
1449.3472000000002,34.3826513645754,2.0738537465331497
1448.528,37.51857519068666,2.166364909359561
1447.7088,36.48583445889027,2.136341049399809
1446.8896,37.61020491381809,2.169008698001473
1446.0704,36.7655470353333,2.144514365985609
1445.2512000000002,39.57328029231989,2.224894740296621
1444.4320000000002,34.25540148095843,2.0700125321271634
1443.6128,35.17235042261135,2.0975346289286168
1442.7936,37.439724494087095,2.1640872478792046
1441.9744,36.0393528342831,2.123229480433849
1441.1552000000001,32.4425772331336,2.0144946455169834
1440.3360000000002,33.66561738388535,2.052115191597696
1439.5167999999999,35.35136437005378,2.102865682845152
1438.6976,34.68488234701102,2.082948616500444
1437.8784,36.30873186155982,2.131149832007328
1437.0592000000001,37.99568970299294,2.180095959094085
1436.24,34.896660687743264,2.089297954728223
1435.4208,38.983024612139985,2.208239681797692
1434.6016,36.76871051987706,2.1446066261676138
1433.7824,34.931629137889864,2.090344490652345
1432.9632000000001,39.05753099011833,2.210348925545602
1432.1440000000002,39.4685413093837,2.2219484643277894
1431.3248,34.07185808412569,2.064459430759089
1430.5056,35.61614640021767,2.1107262326398875
1429.6864,37.155140977039956,2.155846824779159
1428.8672000000001,40.182646971642605,2.241959250747348
1428.0480000000002,36.65843137361847,2.1413880880878926
1427.2288,40.344309913101974,2.246464652229375
1426.4096000000002,34.68547526581268,2.0829664198489937
1425.5904,34.01433620325545,2.06271603079352
1424.7712000000001,34.51544016064156,2.0778545893092817
1423.9520000000002,39.35541640301785,2.2187619001318937
1423.1328,36.30417239094397,2.131016018188586
1422.3136,40.18346630037972,2.2419821075327575
1421.4944,36.86290580520668,2.1473519307424414
1420.6752000000001,39.230132908380845,2.21522749689474
1419.8560000000002,36.23173872704884,2.1288890675142924
1419.0368,37.18459678330189,2.156701210254736
1418.2176000000002,41.87975072970725,2.2888139291882617
1417.3984000000003,38.94689659292576,2.2072161873517553
1416.5792000000001,37.795395724299595,2.1743421870037887
1415.76,40.55183274794676,2.2522349176160583
1414.9408000000003,35.93093875541479,2.1200335109615707
1414.1216,34.7793415687735,2.0857829915446757
1413.3024,40.42131305467145,2.248607486904791
1412.4832000000001,35.69297691985475,2.1130016168021575
1411.6640000000002,38.251240212434716,2.1874150918762636
1410.8448000000003,37.82259868925533,2.1751245298536643
1410.0256000000002,40.361898586942004,2.2469542879248308
1409.2064,39.50195491126608,2.2228888030409006
1408.3872000000001,41.439308370956795,2.2767465804344624
1407.5680000000002,36.03035898141836,2.1229645310993503
1406.7488,37.64046003466958,2.169880940364512
1405.9296,41.736968624824975,2.284908931131486
1405.1104,40.16052009220626,2.2413418898110025
1404.2912000000001,43.600168455714375,2.3353529559408117
1403.4720000000002,40.9538304510922,2.263370795131581
1402.6528,38.24213378005885,2.187154698576608
1401.8336000000002,41.39247904281734,2.275459775037229
1401.0144000000003,37.56239739471794,2.1676297119197456
1400.1952,36.578837652189605,2.1390621066205537
1399.3760000000002,40.78410056150212,2.2586757454898176
1398.5568,39.985690350308936,2.2364579812475522
1397.7376000000002,37.037624218456166,2.1524347966152333
1396.9184,42.1830374578648,2.2970865984794995
1396.0992,39.106398007590236,2.211731237645847
1395.2800000000002,38.371141155078405,2.1908407053143177
1394.4608,35.85690396056245,2.1178482468690607
1393.6416,37.42479269693453,2.163655661713143
1392.8224,42.08402126726367,2.2943890403186002
1392.0032,43.82291329268826,2.3413107898070162
1391.1840000000002,39.3086821420405,2.2174441272703604
1390.3648000000003,43.42126583689517,2.330556756271157
1389.5456,40.1122234776414,2.2399937774168235
1388.7264,38.673066921924516,2.199443200930009
1387.9072,41.48126425671488,2.277898852962541
1387.0880000000002,42.19893368623668,2.297519374020421
1386.2688,38.87203746580284,2.205093941877496
1385.4496000000001,41.365835222805046,2.274727314678955
1384.6304,42.26712310219693,2.299374909838551
1383.8112,39.73410764355575,2.229411185603943
1382.9920000000002,42.135462603118754,2.295790883444831
1382.1728000000003,42.48174720303485,2.3052054034509566
1381.3536000000001,40.129339317492764,2.24047162783802
1380.5344,41.14481035074879,2.2686420427401095
1379.7152,44.436705598074965,2.3576502042014202
1378.8960000000002,44.68015255810113,2.3640995887591916
1378.0768000000003,44.08461189484453,2.3482912218438257
1377.2576000000001,42.34976897954216,2.301621822322118
1376.4384000000002,40.79979915028193,2.2591104076469364
1375.6192,40.15672616234417,2.241236018488292
1374.8000000000002,41.95878780793517,2.2909726800391996
1373.9807999999998,43.45289442793901,2.3314054050477973
1373.1616,38.24265915115746,2.1871697221096436
1372.3424,43.20525825884323,2.32475262365845
1371.5232,43.9528413180246,2.344779029601684
1370.7040000000002,40.683336886567666,2.2558838092290077
1369.8848000000003,37.19495284835196,2.157001514480946
1369.0656000000001,41.724403499371704,2.2845649635470866
1368.2464,41.30311592071134,2.2730021781134995
1367.4272,45.28971062260976,2.380171313633085
1366.6080000000002,44.33632844613943,2.354985875195952
1365.7888,42.64588689395903,2.309654501505518
1364.9696,45.639452664719904,2.389343872195301
1364.1504,41.76773785883343,2.2857510136685684
1363.3312,44.04130005131086,2.347137374601709
1362.5120000000002,40.553620260554325,2.2522845559880897
1361.6928000000003,42.60134543186567,2.308448028009613
1360.8736000000001,38.011437076231914,2.1805476843905334
1360.0544,45.08828959782149,2.3748726402112244
1359.2352,44.43972272924125,2.357730241853566
1358.4160000000002,44.91569018131364,2.3703227374821165
1357.5968,42.21506382984749,2.2979584346020254
1356.7776,43.347516243510455,2.328576728122172
1355.9584,44.56411184213798,2.361027641322385
1355.1392,38.986025481830715,2.208324674074431
1354.3200000000002,39.468124765155515,2.2219367392650002
1353.5008,42.51672190761108,2.306154131975216
1352.6816000000001,46.397530637024865,2.4091058232228195
1351.8624,41.69447235736548,2.2837453963385026
1351.0432,43.56437692417995,2.3343942094158145
1350.2240000000002,47.12615405397722,2.4279483465363345
1349.4048000000003,42.23266251075554,2.2984373729196887
1348.5855999999999,41.602602464588976,2.281227998550224
1347.7664,40.8185211246572,2.259628671917355
1346.9472,43.34479557174982,2.3285036513589996
1346.1280000000002,41.87864870128373,2.288783814937871
1345.3088000000002,41.983198800766885,2.2916390098938892
1344.4895999999999,38.86555788892002,2.2049101507498508
1343.6704,40.21306595825199,2.2428076919482964
1342.8512,43.89182697022274,2.343150979589528
1342.0320000000002,41.84643594763769,2.2879033876236123
1341.2128000000002,40.652089815024915,2.255017320533419
1340.3936,42.699398442119325,2.311103110628018
1339.5744,41.75552172990723,2.285416723705529
1338.7552,45.857735600006336,2.3950508957623766
1337.9360000000001,41.29201808169504,2.2726967882368307
1337.1168000000002,46.02556289566382,2.39942952260133
1336.2975999999999,47.79866158316758,2.4452108365574885
1335.4784,40.534292858543424,2.2517477852067462
1334.6592,46.00091298409613,2.3987869052920265
1333.8400000000001,42.47254069997354,2.304955601689449
1333.0208,48.7446572921559,2.46928918598168
1332.2016,45.81785117742434,2.394009130393496
1331.3824,44.65427177707687,2.363414792456047
1330.5632,43.67894910283413,2.337461865040418
1329.7440000000001,42.849608293640884,2.3151645927362674
1328.9248000000002,42.941144200480856,2.3176361163117365
1328.1055999999999,45.50798480171122,2.385900048333958
1327.2864,46.98635655728848,2.424344475172905
1326.4672,46.690937886774336,2.4167111325591635
1325.6480000000001,48.06066665179693,2.451903305338035
1324.8288,40.23179543790618,2.243329931796685
1324.0095999999999,47.19973727987147,2.4298431180355053
1323.1904,45.235476063747086,2.378745755727444
1322.3712,46.149569238214255,2.402659731122544
1321.5520000000001,46.29542851666123,2.4064536315962677
1320.7328,46.01681171424685,2.3992014010979648
1319.9136,49.43679868981764,2.4867585154411236
1319.0944,45.96522902854857,2.397856327980583
1318.2752,50.07386118223566,2.502729912412313
1317.4560000000001,47.731728054321415,2.4434981952273316
1316.6368000000002,46.33256099536779,2.4074185181989005
1315.8175999999999,46.66081786133775,2.4159315043573604
1314.9984,49.45651261486482,2.487254288690867
1314.1792,45.8736168177871,2.395465580785606
1313.3600000000001,46.03540359671972,2.3996860192656446
1312.5408000000002,52.24392026473864,2.5563853659601636
1311.7216,46.6870889180223,2.416611519681466
1310.9024,47.7355532562727,2.4435961037589213
1310.0832,48.493855136749225,2.4629284712515536
1309.2640000000001,51.14656764402313,2.529395205010322
1308.4448000000002,51.77905940784082,2.5449867305269502
1307.6255999999998,49.621861910199414,2.491408671467694
1306.8064,48.058541400628044,2.4518490929404133
1305.9872,50.015438665186934,2.5012694852464294
1305.1680000000001,52.17082488345046,2.5545963982909825
1304.3488000000002,46.36013797452327,2.408134855189173
1303.5296,47.28438081827497,2.4320208673854125
1302.7104000000002,48.45367800741156,2.461907992474453
1301.8912,50.43560670306542,2.511753803076207
1301.0720000000001,50.32329236923771,2.508955549985129
1300.2528,51.361934769712306,2.5347149786500345
1299.4336,51.00811859980666,2.525969465311151
1298.6144,47.986244083041804,2.450004167729924
1297.7952,49.65178429603224,2.4921597280953174
1296.976,51.30907868454169,2.53341041723432
1296.1568000000002,48.8560684880199,2.472109489368419
1295.3376,46.70764468769709,2.4171434637829785
1294.5184,47.58634786426818,2.4397741823768335
1293.6992,52.901405933174026,2.5724210272015466
1292.88,50.33048119711762,2.5091347493647733
1292.0608000000002,51.16544722970247,2.5298619961328606
1291.2416,47.4444226146169,2.4361331787736873
1290.4224,49.137005679479536,2.4792069899614972
1289.6032,49.95205389302352,2.4996840482005234
1288.784,51.32481730159568,2.5337989383329407
1287.9648000000002,50.71966234723273,2.5188170280982884
1287.1456,50.161649441915486,2.5049228139071027
1286.3264,48.94026671188672,2.4742387808974726
1285.5072,49.58889737552893,2.4905809942239268
1284.688,48.788637107527194,2.4704028916036607
1283.8688000000002,52.7652585147224,2.5691086945336923
1283.0496,49.70526081945265,2.4935014338842407
1282.2304000000001,48.69286070535396,2.4679768909114386
1281.4112,50.20749932823502,2.506067355554059
1280.592,50.26601816331849,2.5075273907769815
1279.7728000000002,53.07359631072791,2.5766041513150117
1278.9536,49.80925427575747,2.496108525555196
1278.1344,48.95710860824779,2.474664476254994
1277.3152,51.709717928154774,2.543282061983896
1276.496,54.45482319753666,2.609916541621608
1275.6768000000002,50.432385677863536,2.5116735963329884
1274.8576,54.68653061526091,2.6154632963152658
1274.0384,52.72122240960518,2.5680364250339136
1273.2192,55.07678627439027,2.6247789799354573
1272.4,49.39036464089943,2.4855903836395457
1271.5808000000002,51.776301209587494,2.5449189456783854
1270.7616,51.06135995711623,2.5272874022525738
1269.9424,53.11751983635335,2.5776701251753376
1269.1232,51.62711207908373,2.541249813947019
1268.304,53.17603116613542,2.579089444032278
1267.4848000000002,52.362072472179264,2.5592744293606873
1266.6656000000003,53.913502082522236,2.5969118940468374
1265.8464,50.548193729497,2.514555724855265
1265.0272,50.242896831445485,2.5069506189962207
1264.208,50.700058499967334,2.5183302023360734
1263.3888000000002,50.64160220904823,2.5168779880280123
1262.5696,50.27074275055526,2.5076452313576727
1261.7504000000001,52.38486482165931,2.559831373806091
1260.9312,49.32537498511812,2.4839545297750454
1260.112,56.69805396525447,2.6631309402491805
1259.2928000000002,55.38327401358327,2.632071948330357
1258.4736,57.88696500873646,2.690907901384671
1257.6544,50.862264324895264,2.522355460299659
1256.8352,57.640662281540365,2.685177038914447
1256.016,55.277390472208566,2.629554704315079
1255.1968000000002,59.89869600540323,2.737266786130991
1254.3776000000003,51.15460457091987,2.5295939257329394
1253.5584,50.514053364272485,2.5137064130911373
1252.7392,52.32353650209642,2.558332504504385
1251.92,52.4959545404744,2.5625441835623066
1251.1008000000002,56.242395858765896,2.652408128682712
1250.2816,54.98934075679419,2.622694468939226
1249.4624000000001,58.93107627215658,2.7150674938210684
1248.6432,54.371099058555714,2.607909400124845
1247.824,55.652905719356106,2.6384712483195343
1247.0048000000002,58.35773253784473,2.7018276907295062
1246.1856000000002,51.02674925967013,2.5264307269966726
1245.3664,57.14392891132539,2.673581898737692
1244.5472,55.50278843323042,2.634910359681787
1243.728,56.25179624879587,2.652629782017519
1242.9088000000002,55.59273821972987,2.6370446098894775
1242.0896000000002,64.77823894591546,2.846577500591284
1241.2704,53.3363318953743,2.5829738897505368
1240.4512,59.361412742576604,2.724962674600641
1239.632,56.4476520925896,2.657243693400807
1238.8128000000002,57.09757366805826,2.672497271850426
1237.9936,55.15962603868856,2.6267521739794426
1237.1744,62.510914909792824,2.7963167969375786
1236.3552,57.32630023027072,2.677844785994179
1235.536,58.08445825913692,2.6954942848966277
1234.7168000000001,54.310067198383905,2.606445292761293
1233.8976000000002,60.24808279654657,2.745238364522723
1233.0783999999999,58.062665365613256,2.694988571899581
1232.2592,57.00044005724299,2.670223096350176
1231.44,58.82608085811622,2.712647745688856
1230.6208000000001,57.245700798442925,2.6759616304029743
1229.8016000000002,56.52980387090974,2.659176616375
1228.9824,53.92695783707939,2.597235943011535
1228.1632,58.96432350652981,2.7158332676955945
1227.344,56.984378712228434,2.6698468677109313
1226.5248000000001,63.635534290557906,2.8213586123028502
1225.7056000000002,59.89289941093197,2.7371343357563385
1224.8864,59.16617483524909,2.7204778236460134
1224.0672,60.66769919480496,2.7547818069315033
1223.248,59.91501878508354,2.7376397221228155
1222.4288000000001,59.632716879664656,2.7311826315116927
1221.6096000000002,62.05355810341725,2.786068487572966
1220.7903999999999,61.97699026938114,2.7843490932189874
1219.9712000000002,59.480080314016284,2.727685009212536
1219.152,59.901191518121614,2.737323805844173
1218.3328000000001,58.890592676358175,2.7141347552263473
1217.5136,57.07025437094652,2.6718578446588443
1216.6944,61.68730564910892,2.77783435426984
1215.8752,58.490787772101356,2.704906011493013
1215.056,61.87916241815252,2.7821507413773743
1214.2368000000001,58.91849613612842,2.714777682879694
1213.4176000000002,60.609307949828626,2.7534557811797957
1212.5984,55.77654054946126,2.6414003494266702
1211.7792000000002,56.120320880470196,2.649528018847762
1210.96,58.18079130448444,2.6977285968494926
1210.1408000000001,57.97266054023682,2.6928989670906547
1209.3216000000002,57.46157203019409,2.6810023545400954
1208.5024,60.566347604565365,2.75247977284401
1207.6832,58.07155039159756,2.6951947640142713
1206.864,65.96590035674694,2.8725539300775327
1206.0448000000001,62.05928214665939,2.786196983096295
1205.2256000000002,62.34176918284637,2.7925310146517663
1204.4064000000003,60.01114293284187,2.739834896455167
1203.5872,63.726885066653644,2.8233829598003024
1202.768,61.89394035662621,2.7824829371960944
1201.9488000000001,63.311880676144334,2.8141746783759585
1201.1296000000002,64.73487081259101,2.8456244689583947
1200.3103999999998,57.44837270681524,2.6806944143973306
1199.4912000000002,66.74565864304877,2.8894817466018115
1198.672,62.33074014242631,2.7922839868553258
1197.8528000000001,62.35594544632378,2.792848501672824
1197.0336000000002,62.12224787281026,2.787610070980585
1196.2144,62.7568110998453,2.8018112675901374
1195.3952,66.78439225275392,2.890320032027381
1194.576,57.20259159803504,2.6749538665828374
1193.7568,65.63857664994453,2.865418241125469
1192.9376000000002,63.89134123110288,2.8270236803159157
1192.1184,62.15603924151925,2.7883681275288232
1191.2992,58.72780519058743,2.7103809050436287
1190.48,61.604440867156384,2.775967989792374
1189.6608,62.71073230186414,2.800782472466209
1188.8416000000002,61.6233016895793,2.7763929026048833
1188.0224,62.950032582862015,2.8061211907201082
1187.2032000000002,62.08579087121761,2.7867919838783974
1186.384,65.91138559996499,2.871366733779588
1185.5648,60.907519843350265,2.760221290884961
1184.7456,58.684804817049965,2.709388455787957
1183.9264,66.44341390090355,2.8829320952452666
1183.1072,68.40419265719274,2.925161202137808
1182.288,61.51509525742035,2.7739542506756902
1181.4688,64.36115933958463,2.8373987496048807
1180.6496000000002,62.530387414297635,2.796752297295337
1179.8304,62.69200282218138,2.800364193856632
1179.0112,65.87866999112458,2.8706540331611063
1178.192,65.3484342063207,2.859078217723407
1177.3728,61.00071317095873,2.7623321622992907
1176.5536000000002,63.20059957214033,2.8117004018860587
1175.7344,63.94623375472237,2.82823784442676
1174.9152,67.05313207852733,2.8961295051766096
1174.096,66.73708883974214,2.889296243262977
1173.2768,61.003141135964434,2.762387135255671
1172.4576000000002,68.77192240501235,2.933013257453449
1171.6384000000003,65.38170020389481,2.8598058402678586
1170.8192,68.04896799240356,2.9175560986680233
1170.0,68.99059311420488,2.9376725358850586
1169.1808,63.04707362830908,2.808283255287234
1168.3616000000002,61.27795400144404,2.768602278189728
1167.5424,66.08045502303116,2.875047049384486
1166.7232000000001,66.98735811873023,2.8947087166414858
1165.904,65.87070061191213,2.870480395605173
1165.0848,66.33905643748501,2.8806672078144593
1164.2656000000002,67.85115701759285,2.9133125028181697
1163.4464000000003,62.4749895336993,2.795513151922148
1162.6272,67.23771746137237,2.900113031070683
1161.808,61.970588247262334,2.7842052823885193
1160.9888,71.47176945601633,2.9900311369030317
1160.1696000000002,69.11729761256703,2.9403688859719073
1159.3504,64.27554761728155,2.835511000611782
1158.5312,66.25418899092281,2.878824001695886
1157.712,66.09240846640806,2.87530707451651
1156.8928,64.60129521080601,2.842687085453106
1156.0736000000002,68.81952728096402,2.9340282180147312
1155.2544000000003,65.57933230235514,2.8641248084676256
1154.4352,66.60111654500471,2.886351369880837
1153.616,61.32250547062296,2.7696085363950993
1152.7968,64.72543915052339,2.8454171622504147
1151.9776000000002,73.23527636829424,3.026694629712727
1151.1584000000003,65.78278226029079,2.86856412503036
1150.3392,67.0954582258216,2.897043427180495
1149.52,69.83348224332437,2.955563490136699
1148.7008,69.98988146672912,2.9588712824472925
1147.8816000000002,66.50270453116697,2.8842180973899194
1147.0624000000003,69.97771787489334,2.958614159090908
1146.2432000000001,73.74324017114739,3.0371731493195817
1145.424,69.57363745060381,2.95005965805467
1144.6048,70.03929512032029,2.959915596570796
1143.7856000000002,67.05312457322593,2.8961293430937602
1142.9664000000002,70.7064601257716,2.973979642343657
1142.1472,71.71264960294081,2.9950655253957965
1141.328,72.56254993447946,3.0127612147899208
1140.5088,70.00660828180193,2.9592248302390662
1139.6896000000002,73.42250987163258,3.0305611877673635
1138.8704,67.94777401349148,2.915385977933507
1138.0511999999999,74.61728630820191,3.0551192667409572
1137.232,71.72173101766522,2.995255161194499
1136.4128,70.29686580671401,2.9653531716722714
1135.5936000000002,69.39421821687581,2.9462533375376676
1134.7744,71.91020039398924,2.999188024325236
1133.9552,67.55254233954346,2.9068946523184125
1133.136,74.80373800933057,3.0589339108471534
1132.3168,70.27498159868989,2.964891561781804
1131.4976000000001,70.75040866907331,2.974903757122711
1130.6784000000002,73.80189660340287,3.038380814788119
1129.8591999999999,76.11575976271874,3.085643420125319
1129.04,71.77812084891576,2.996432410716831
1128.2208,71.49837825127724,2.990587676381609
1127.4016000000001,71.48272969784016,2.9902603897135167
1126.5824000000002,71.38172335144252,2.9881469977874717
1125.7631999999999,78.13861861959138,3.1263767218027447
1124.944,75.89176154040959,3.0810997625207417
1124.1248,72.22211571697962,3.0056855757830916
1123.3056,68.7725828715554,2.9330273413445505
1122.4864000000002,69.99182033624027,2.9589122656966493
1121.6672,72.60493237151411,3.0136409352718587
1120.848,76.83230464792452,3.1001333420410506
1120.0288,80.89999538242725,3.1811393381035895
1119.2096000000001,74.22485536256276,3.0470748582632323
1118.3904000000002,75.00861022186244,3.063119945309025
1117.5712,75.41281073099384,3.0713620068073206
1116.752,76.31325176221955,3.0896438736306835
1115.9328,70.91379908074023,2.9783368852863106
1115.1136000000001,81.63748506209753,3.195606180464888
1114.2944000000002,76.00605852463659,3.0834190387531724
1113.4751999999999,76.47227533935019,3.0928613392490036
1112.656,79.98420600984171,3.163082815961062
1111.8368,73.77966840243846,3.037923219329963
1111.0176000000001,74.44689094855354,3.0516289516363417
1110.1984000000002,72.6188909812507,3.0139306140489635
1109.3792,76.80190692631447,3.0995200172583077
1108.56,75.04277685566271,3.0638174957775175
1107.7408,76.90785426278782,3.1016571563626423
1106.9216000000001,74.87104054882933,3.0603096959304277
1106.1024000000002,81.82005276972448,3.199177387263234
1105.2832,80.76471857893125,3.178478556693963
1104.464,80.63345460996659,3.1758945733729607
1103.6448,76.30410279980238,3.089458664100933
1102.8256000000001,74.36668804679618,3.0499847227929213
1102.0064,80.17077654490937,3.1667697583324834
1101.1872,74.65231605162262,3.055836308942812
1100.368,83.64202222734801,3.234600921411136
1099.5488,77.20461012783626,3.1076354064060703
1098.7296000000001,75.9437457597332,3.0821548253098325
1097.9104000000002,77.21153001569222,3.1077746727432602
1097.0911999999998,79.5216968140662,3.1539242833838737
1096.272,81.06407753270737,3.184363712736148
1095.4528,79.78354302049573,3.159112580617858
1094.6336000000001,77.52848389775785,3.1141468585862153
1093.8144000000002,78.65653695385637,3.136720733508208
1092.9951999999998,80.75720452136001,3.17833069617552
1092.176,78.47149499855264,3.13302894431182
1091.3568,80.99953319147629,3.1830957430471174
1090.5376,79.77729610795657,3.158988901688855
1089.7184000000002,83.9594489433362,3.240732865742227
